dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.111486,-1.175799,2.117280,5.454575,7.432353,2.423159,0.114971
0.020000,2.222772,-1.162550,2.229351,5.603549,7.448694,0.817044,0.122034
0.020000,2.336931,-1.148124,2.344419,5.753387,7.491882,2.159424,0.129399
0.020000,2.453966,-1.132439,2.462499,5.904035,7.532419,2.026822,0.137078
0.020000,2.573871,-1.115410,2.583608,6.055442,7.570314,1.894791,0.145084
0.020000,2.696642,-1.096950,2.707759,6.207554,7.605602,1.764396,0.153429
0.020000,2.822279,-1.076963,2.834976,6.360837,7.664185,2.929147,0.162127
0.020000,2.950770,-1.055350,2.965272,6.514792,7.697719,1.676684,0.171192
0.020000,3.082108,-1.032006,3.098668,6.669804,7.750639,2.645987,0.180640
0.020000,3.216281,-1.006821,3.235184,6.825816,7.800598,2.497963,0.190486
0.020000,3.353274,-0.979678,3.374841,6.982840,7.851158,2.528016,0.200747
0.020000,3.493075,-0.950453,3.517664,7.141144,7.915235,3.203819,0.211439
0.020000,3.635660,-0.919019,3.663673,7.300438,7.964688,2.472688,0.222581
0.020000,3.781005,-0.885237,3.812891,7.460937,8.024961,3.013652,0.234190
0.020000,3.929080,-0.848967,3.965344,7.622639,8.085065,3.005200,0.246286
0.020000,4.079855,-0.810055,4.121060,7.785772,8.156651,3.579266,0.258889
0.020000,4.233287,-0.768345,4.280059,7.949984,8.210602,2.697554,0.272019
0.020000,4.389331,-0.723671,4.442373,8.115680,8.284817,3.710777,0.285695
0.020000,4.547936,-0.675858,4.608028,8.282756,8.353780,3.448115,0.299941
0.020000,4.709039,-0.624726,4.777050,8.451103,8.417395,3.180783,0.314775
0.020000,4.872568,-0.570085,4.949466,8.620807,8.485175,3.388991,0.330221
