dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.815170,1.390148,1.819915,4.579995,5.619111,-0.950548,0.114971
0.020000,1.908340,1.401240,1.913743,4.691392,5.569858,-2.462657,0.122034
0.020000,2.003626,1.413281,2.009787,4.802188,5.539796,-1.503096,0.129399
0.020000,2.101001,1.426332,2.108032,4.912267,5.503969,-1.791341,0.137078
0.020000,2.200433,1.440452,2.208462,5.021514,5.462315,-2.082707,0.145084
0.020000,2.301889,1.455707,2.311058,5.129810,5.414803,-2.375586,0.153429
0.020000,2.405338,1.472164,2.415808,5.237463,5.382683,-1.605989,0.162127
0.020000,2.510737,1.489893,2.522687,5.343982,5.325950,-2.836683,0.171192
0.020000,2.618047,1.508965,2.631680,5.449606,5.281184,-2.238273,0.180640
0.020000,2.727224,1.529458,2.742764,5.554204,5.229907,-2.563869,0.190486
0.020000,2.838221,1.551450,2.855918,5.657705,5.175056,-2.742530,0.200747
0.020000,2.950988,1.575023,2.971123,5.760247,5.127068,-2.399397,0.211439
0.020000,3.065470,1.600261,3.088353,5.861512,5.063251,-3.190866,0.222581
0.020000,3.181606,1.627253,3.207585,5.961598,5.004317,-2.946686,0.234190
0.020000,3.299334,1.656090,3.328793,6.060430,4.941572,-3.137248,0.246286
0.020000,3.418590,1.686866,3.451956,6.158120,4.884520,-2.852626,0.258889
0.020000,3.539296,1.719679,3.577042,6.254329,4.810479,-3.702012,0.272019
0.020000,3.661378,1.754630,3.704029,6.349328,4.749918,-3.028073,0.285695
0.020000,3.784754,1.791821,3.832889,6.442993,4.683249,-3.333474,0.299941
0.020000,3.909334,1.831361,3.963593,6.535219,4.611312,-3.596811,0.314775
